,adset_id,event_date,event_hour,day_adset_click,learning_phase,life_adset_click,life_adset_convert,life_adset_impressions,life_clicks_trident,life_convert_trident,life_cost_rmb,life_ctr,life_cvr,life_earnings_rmb,life_ecpm,life_impressions_trident,life_nominal_cpi,life_rr,life_trident_cpi,day_adset_convert,day_adset_impressions,day_clicks_trident,day_convert_trident,day_cost_rmb,day_ctr,day_cvr,day_earnings_rmb,day_ecpm,day_impressions_trident,day_nominal_cpi,day_rr,day_trident_cpi
0,1692656665947197,2021-03-05,23,0,,0,0,24,0,0,0.6600000262260437,0.0,0.0,0.0,27.5,0,0.0,0.0,0.0,0,3,0,0,0.029999999329447743,0.0,0.0,0.0,10.0,0,0.0,0.0,0.0
1,1692554233202715,2021-03-05,23,1,,5,0,209,0,0,4.690000057220459,0.02392344549298286,0.0,0.0,22.4401912689209,0,0.0,0.0,0.0,0,13,0,0,0.23000000417232516,0.07692307978868483,0.0,0.0,17.69230842590332,0,0.0,0.0,0.0
2,1692554233202715,2021-03-04,23,0,,4,0,196,0,0,4.460000038146973,0.02040816284716129,0.0,0.0,22.75510215759277,0,0.0,0.0,0.0,0,6,0,0,0.6100000143051147,0.0,0.0,0.0,101.66666412353516,0,0.0,0.0,0.0
3,1692656642471003,2021-03-04,23,1,,12,0,86,3,1,5.820000171661378,0.13953489065170288,0.0,0.4399999976158142,67.67441558837889,20,0.0,0.0,5.820000171661378,0,4,3,1,0.3499999940395355,0.25,0.0,0.4399999976158142,87.5,20,0.0,0.0,0.3499999940395355
4,1692656642471003,2021-03-06,23,0,,12,0,91,3,1,5.880000114440918,0.1318681389093399,0.0,0.4399999976158142,64.61538696289061,20,0.0,0.0,5.880000114440918,0,2,0,0,0.03999999910593033,0.0,0.0,0.0,20.0,0,0.0,0.0,0.0
5,1692656642471003,2021-03-07,23,0,,12,0,93,3,1,5.880000114440918,0.12903225421905518,0.0,0.4399999976158142,63.225807189941406,20,0.0,0.0,5.880000114440918,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6,1692903208002590,2021-03-05,22,0,,0,0,10,0,0,0.20999999344348907,0.0,0.0,0.0,21.0,0,0.0,0.0,0.0,0,3,0,0,0.059999998658895486,0.0,0.0,0.0,20.0,0,0.0,0.0,0.0
7,1692656658547836,2021-03-05,23,0,,0,0,12,0,0,0.05000000074505806,0.0,0.0,0.0,4.166666507720946,0,0.0,0.0,0.0,0,2,0,0,0.03999999910593033,0.0,0.0,0.0,20.0,0,0.0,0.0,0.0
8,1692656658547836,2021-03-04,23,0,,0,0,10,0,0,0.009999999776482582,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9,1692656658547836,2021-03-06,23,0,,0,0,13,0,0,0.09000000357627869,0.0,0.0,0.0,6.92307710647583,0,0.0,0.0,0.0,0,1,0,0,0.03999999910593033,0.0,0.0,0.0,40.0,0,0.0,0.0,0.0
10,1692656658547836,2021-03-06,23,0,,0,0,13,0,0,0.09000000357627869,0.0,0.0,0.0,6.92307710647583,0,0.0,0.0,0.0,0,1,0,0,0.03999999910593033,0.0,0.0,0.0,40.0,0,0.0,0.0,0.0
11,1692736148056092,2021-03-05,22,0,,0,0,7,0,0,0.009999999776482582,0.0,0.0,0.0,1.4285714626312256,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
12,1692554261885956,2021-03-04,23,0,,0,0,46,0,0,1.3200000524520874,0.0,0.0,0.0,28.69565200805664,0,0.0,0.0,0.0,0,16,0,0,0.25,0.0,0.0,0.0,15.625,0,0.0,0.0,0.0
13,1693188628362300,2021-03-05,23,0,,1,0,24,0,0,0.6600000262260437,0.0416666679084301,0.0,0.0,27.5,0,0.0,0.0,0.0,0,15,0,0,0.2700000107288361,0.0,0.0,0.0,18.0,0,0.0,0.0,0.0
14,1693188628362300,2021-03-04,23,1,,1,0,9,0,0,0.3899999856948853,0.1111111119389534,0.0,0.0,43.33333206176758,0,0.0,0.0,0.0,0,9,0,0,0.3899999856948853,0.1111111119389534,0.0,0.0,43.33333206176758,0,0.0,0.0,0.0
15,1693188628362300,2021-03-06,23,0,,1,0,41,0,0,0.9499999880790709,0.024390242993831638,0.0,0.0,23.170732498168945,0,0.0,0.0,0.0,0,17,0,0,0.2899999916553497,0.0,0.0,0.0,17.058822631835938,0,0.0,0.0,0.0
16,1688483488403470,2021-03-05,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
17,1693180688344091,2021-03-05,23,1,,1,0,7,0,0,0.12999999523162842,0.1428571492433548,0.0,0.0,18.571428298950195,0,0.0,0.0,0.0,0,2,0,0,0.07000000029802322,0.5,0.0,0.0,35.0,0,0.0,0.0,0.0
18,1678475199749240,2021-03-04,20,0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
19,1678475199749240,2021-03-04,20,0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
20,1692556350844971,2021-03-05,23,254,LEARNED,3396,347,82341,3374,166,3005.639892578125,0.04124312475323677,0.10217903554439543,1446.0400390625,36.502349853515625,63648,8.661787033081055,0.004214182496070862,18.106264114379886,14,6086,198,24,135.52999877929688,0.04173513129353523,0.05511811003088951,40.52000045776367,22.269142150878906,1198,9.68071460723877,0.0023003614041954283,5.647083282470702
21,1692556350844971,2021-03-04,23,369,LEARNED,3142,333,76255,2287,142,2870.110107421875,0.04120385646820069,0.10598345100879668,1038.780029296875,37.6383171081543,44278,8.618948936462402,0.004366926848888397,20.2120418548584,34,8933,158,55,329.6300048828125,0.04130751267075538,0.09214092046022417,67.62000274658203,36.9002571105957,2343,9.69499969482422,0.003806112101301551,5.99327278137207
