adset_id,event_date,day_range,y_label,mean,max,min,slope,r2_score
1693489510351880,2021-03-11 00:00:00,3,day_adset_impressions,108.66666666666669,185,65,-5.5000000000000036,0.0068744792061209425
1693398263402551,2021-03-11 00:00:00,3,day_adset_impressions,73.0,165,27,68.99999999999997,0.75
1693586907835400,2021-03-11 00:00:00,3,day_adset_impressions,264669.66666666674,458087,1474,166486.99999999994,0.4969540683045188
1693371063477283,2021-03-11 00:00:00,3,day_adset_impressions,915.6666666666664,1823,277,-185.00000000000003,0.05251928904202363
1693371081319475,2021-03-11 00:00:00,3,day_adset_impressions,39.333333333333336,60,16,-12.999999999999998,0.34536784741144394
1691870269872221,2021-03-11 00:00:00,3,day_adset_impressions,324.6666666666667,525,3,260.99999999999994,0.8605228917793395
1693371092235307,2021-03-11 00:00:00,3,day_adset_impressions,48.66666666666666,59,29,-14.499999999999998,0.7241676234213545
1693489391868948,2021-03-11 00:00:00,3,day_adset_impressions,2133.0,3040,1008,671.4999999999998,0.4222424124378803
1693371098749988,2021-03-11 00:00:00,3,day_adset_impressions,19.33333333333333,33,10,11.499999999999995,0.90375854214123
1693266332208157,2021-03-11 00:00:00,3,day_adset_impressions,1.6666666666666667,2,1,0.4999999999999998,0.75
1693569514725438,2021-03-11 00:00:00,3,day_adset_impressions,5968.0,17230,71,-8579.499999999996,0.773230058805777
1693569539003399,2021-03-11 00:00:00,3,day_adset_impressions,75.66666666666667,138,37,50.49999999999998,0.8585736729884412
1693371105917006,2021-03-11 00:00:00,3,day_adset_impressions,399.0,970,21,-92.50000000000004,0.03380754444123957
1693569527074819,2021-03-11 00:00:00,3,day_adset_impressions,33.666666666666664,50,20,-5.499999999999999,0.13133140376266286
1693569516327995,2021-03-11 00:00:00,3,day_adset_impressions,35.666666666666664,61,5,-17.999999999999996,0.4023178807947019
1693663055591460,2021-03-11 00:00:00,3,day_adset_impressions,79192.66666666669,106200,34002,31686.99999999997,0.6473196749420252
1693665255760926,2021-03-11 00:00:00,3,day_adset_impressions,34109.666666666664,54775,1195,22581.99999999999,0.6142169817425235
1693665245393015,2021-03-11 00:00:00,3,day_adset_impressions,135105.66666666663,219355,0,-109677.49999999994,0.8611364563467152
1693667327117319,2021-03-11 00:00:00,3,day_adset_impressions,16978.666666666668,21667,7839,6913.999999999999,0.7628505128212101
1693569498654760,2021-03-11 00:00:00,3,day_adset_impressions,550.3333333333334,1017,274,-371.49999999999983,0.8355145929649458
1693662953727028,2021-03-11 00:00:00,3,day_adset_impressions,75742.33333333331,157438,0,-78718.99999999997,0.99572866596413
1693569517626392,2021-03-11 00:00:00,3,day_adset_impressions,71.33333333333333,107,47,-23.499999999999986,0.554282368685179
1693663033200653,2021-03-11 00:00:00,3,day_adset_impressions,41383.0,65761,8345,28707.999999999985,0.9361120424218574
1693569145379959,2021-03-11 00:00:00,3,day_adset_impressions,262.0,786,0,393.0,0.75
1693371113436267,2021-03-11 00:00:00,3,day_adset_impressions,1495.666666666667,1863,1120,-371.49999999999983,0.9996227604039662
1693663027880995,2021-03-11 00:00:00,3,day_adset_impressions,87021.0,194664,26831,-83916.49999999997,0.8065656459676487
1693663001341965,2021-03-11 00:00:00,3,day_adset_impressions,121498.0,239104,57476,85594.99999999999,0.7044297906663646
1693667324830749,2021-03-11 00:00:00,3,day_adset_impressions,99022.66666666669,244379,6075,98882.49999999996,0.6014411208283539
1693663041774637,2021-03-11 00:00:00,3,day_adset_impressions,166410.66666666663,340303,26592,-156855.4999999999,0.965818203210091
1693663056234520,2021-03-11 00:00:00,3,day_adset_impressions,24285.0,30495,19405,1774.9999999999984,0.098230793453827
1693569526881323,2021-03-11 00:00:00,3,day_adset_impressions,1265.0,3300,128,119.49999999999972,0.0045767112930937826
1693663024487431,2021-03-11 00:00:00,3,day_adset_impressions,91401.66666666669,146413,20122,63145.49999999997,0.9525797415693924
1693758303250452,2021-03-11 00:00:00,3,day_adset_impressions,8240.333333333334,19034,938,1905.4999999999984,0.03989666703917216
1693758352280830,2021-03-11 00:00:00,3,day_adset_impressions,3013.333333333333,7079,581,399.4999999999996,0.012710229805001359
1693569543493684,2021-03-11 00:00:00,3,day_adset_impressions,28.0,70,4,-3.0000000000000027,0.0067567567567568
1693489478166535,2021-03-11 00:00:00,3,day_adset_impressions,26.66666666666667,40,13,6.9999999999999964,0.2687385740402193
1693371065644152,2021-03-11 00:00:00,3,day_adset_impressions,8.0,12,5,-2.4999999999999987,0.4807692307692306
1693656657210371,2021-03-11 00:00:00,3,day_adset_impressions,1.0,1,1,0.0,1.0
1691867278857239,2021-03-11 00:00:00,3,day_adset_impressions,37.0,109,1,53.99999999999998,0.75
1691870302528599,2021-03-11 00:00:00,3,day_adset_impressions,11724.333333333336,34203,4,17099.499999999996,0.7710799454503423
1691870319701051,2021-03-11 00:00:00,3,day_adset_impressions,3674.333333333334,10602,2,5299.999999999998,0.7794572618829054
1693398242709524,2021-03-11 00:00:00,3,day_adset_impressions,2005.666666666667,5242,105,2568.4999999999995,0.8313836196197455
1689593458642967,2021-03-11 00:00:00,3,day_adset_impressions,38.66666666666666,116,0,57.99999999999998,0.75
1693665711989822,2021-03-11 00:00:00,3,day_adset_impressions,99039.33333333331,196682,0,-98340.99999999996,0.9998487442598802
1693656688893956,2021-03-11 00:00:00,3,day_adset_impressions,234.0,369,31,-168.99999999999994,0.8917231259171376
1693656680839176,2021-03-11 00:00:00,3,day_adset_impressions,91.0,105,68,-18.5,0.8492555831265507
1693398301452291,2021-03-11 00:00:00,3,day_adset_impressions,66.66666666666667,111,17,46.99999999999999,0.9904349125691227
1693758277090311,2021-03-11 00:00:00,3,day_adset_impressions,14923.333333333336,29798,3471,4014.999999999997,0.08854249892471144
1693656672070686,2021-03-11 00:00:00,3,day_adset_impressions,235.0,524,26,-248.99999999999991,0.9281447882516728
1693569166058503,2021-03-11 00:00:00,3,day_adset_impressions,39.0,117,0,58.49999999999999,0.75
1693665275906109,2021-03-11 00:00:00,3,day_adset_impressions,4033.0,10433,389,-5021.999999999998,0.8157445113932933
1693569522534443,2021-03-11 00:00:00,3,day_adset_impressions,1424.666666666667,2955,170,-489.5,0.12004218831489055
1693656693027892,2021-03-11 00:00:00,3,day_adset_impressions,160.0,283,85,-13.500000000000007,0.01580796252927397
1693569521533997,2021-03-11 00:00:00,3,day_adset_impressions,89.33333333333331,168,28,47.99999999999999,0.449531737773153
1693656668252205,2021-03-11 00:00:00,3,day_adset_impressions,56.0,98,26,-27.0,0.5192307692307692
1693754159095863,2021-03-11 00:00:00,3,day_adset_impressions,1019.6666666666664,2172,49,394.49999999999983,0.13515033420627487
1693569534609437,2021-03-11 00:00:00,3,day_adset_impressions,65.66666666666667,152,20,2.4999999999999902,0.0011168026684139634
1693489406305332,2021-03-11 00:00:00,3,day_adset_impressions,238.0,565,20,272.49999999999983,0.8928571428571429
1693569541004318,2021-03-11 00:00:00,3,day_adset_impressions,700.6666666666665,948,552,198.0,0.8430000860116402
1693569326911636,2021-03-11 00:00:00,3,day_adset_impressions,47.33333333333334,76,28,-5.0,0.038981288981288935
1693656683674670,2021-03-11 00:00:00,3,day_adset_impressions,4613.333333333333,9049,110,2285.499999999999,0.2614387246506661
1693569516327979,2021-03-11 00:00:00,3,day_adset_impressions,52.33333333333334,87,10,38.49999999999999,0.9711181480672636
1693665756286171,2021-03-11 00:00:00,3,day_adset_impressions,67681.0,123153,10950,28994.999999999985,0.2670135318154164
1693656644136963,2021-03-11 00:00:00,3,day_adset_impressions,12817.0,20966,7839,903.4999999999994,0.016125972356551332
1693665659956275,2021-03-11 00:00:00,3,day_adset_impressions,18407.666666666668,27519,1337,12514.999999999993,0.7155511837583604
1693656688759854,2021-03-11 00:00:00,3,day_adset_impressions,391.33333333333326,493,262,37.00000000000001,0.09838775363533993
1693569557735431,2021-03-11 00:00:00,3,day_adset_impressions,1549.333333333333,2848,331,-569.0,0.20379472289790126
1693370707073076,2021-03-11 00:00:00,3,day_adset_impressions,77.66666666666667,231,1,114.99999999999996,0.75
1693569055936563,2021-03-11 00:00:00,3,day_adset_impressions,4.666666666666667,14,0,6.999999999999997,0.75
1693754158048328,2021-03-11 00:00:00,3,day_adset_impressions,67.33333333333333,114,34,9.999999999999996,0.05769230769230771
1693489502840868,2021-03-11 00:00:00,3,day_adset_impressions,75.66666666666667,138,27,-17.5,0.09509885105061576
1693489444180020,2021-03-11 00:00:00,3,day_adset_impressions,943.0,1720,530,570.4999999999998,0.7178482654274291
1693665708780600,2021-03-11 00:00:00,3,day_adset_impressions,128683.0,252708,0,-66670.5,0.2781294670512432
1693569519558734,2021-03-11 00:00:00,3,day_adset_impressions,240.66666666666663,417,68,-174.49999999999991,0.9996689683851128
1693656698408973,2021-03-11 00:00:00,3,day_adset_impressions,2.333333333333333,5,1,2.0,0.7500000000000001
1693740881220664,2021-03-11 00:00:00,3,day_adset_impressions,64232.33333333334,108760,1759,40209.49999999998,0.5209046084719867
1693588310635534,2021-03-11 00:00:00,3,day_adset_impressions,27992.33333333333,40822,7474,14103.499999999995,0.6170410297881197
1693569519896627,2021-03-11 00:00:00,3,day_adset_impressions,251.66666666666663,445,142,-138.49999999999997,0.6801653527485905
1693371063768251,2021-03-11 00:00:00,3,day_adset_impressions,258.0,694,35,-5.0000000000000195,0.00017531925636582457
1693656668742798,2021-03-11 00:00:00,3,day_adset_impressions,204.3333333333333,345,132,-2.000000000000016,0.0002694630947834842
1693656678945819,2021-03-11 00:00:00,3,day_adset_impressions,269.0,607,49,278.99999999999994,0.8817112953649585
1693656649149499,2021-03-11 00:00:00,3,day_adset_impressions,19.33333333333333,31,7,-6.499999999999999,0.2927251732101617
1693656688374804,2021-03-11 00:00:00,3,day_adset_impressions,159.66666666666666,219,58,71.99999999999997,0.6625484599326885
1693656660019204,2021-03-11 00:00:00,3,day_adset_impressions,36.333333333333336,68,12,-8.5,0.08764658309745232
1693569554993163,2021-03-11 00:00:00,3,day_adset_impressions,7686.333333333332,15255,2944,-958.0000000000003,0.02091469471115126
1693371077641235,2021-03-11 00:00:00,3,day_adset_impressions,21.33333333333333,26,17,-4.499999999999998,0.9959016393442623
1693656702540803,2021-03-11 00:00:00,3,day_adset_impressions,3679.0,7558,9,3774.4999999999986,0.9977057673349784
1693754153785384,2021-03-11 00:00:00,3,day_adset_impressions,428.66666666666674,903,52,139.49999999999994,0.10339958520260784
1693656676136052,2021-03-11 00:00:00,3,day_adset_impressions,4423.666666666667,11099,360,725.9999999999991,0.015526377745976759
1693656655985667,2021-03-11 00:00:00,3,day_adset_impressions,140.66666666666666,249,39,-47.5,0.20403165033911064
1693665781803115,2021-03-11 00:00:00,3,day_adset_impressions,44033.0,69106,20459,11037.49999999999,0.20533074366036802
1693656674386987,2021-03-11 00:00:00,3,day_adset_impressions,5001.0,14374,283,31.49999999999953,1.5058997806960406e-05
1693656692156456,2021-03-11 00:00:00,3,day_adset_impressions,1913.666666666667,4673,56,477.9999999999995,0.03847228676034653
1693656660788235,2021-03-11 00:00:00,3,day_adset_impressions,343.0,629,125,251.99999999999991,0.948217165382548
1693665270362116,2021-03-11 00:00:00,3,day_adset_impressions,6434.333333333332,15325,912,7206.499999999997,0.8592183220676677
1693740480875540,2021-03-11 00:00:00,3,day_adset_impressions,151734.0,328422,12059,158181.49999999994,0.9605559827495564
1693569554193451,2021-03-11 00:00:00,3,day_adset_impressions,3714.666666666666,7519,1346,-466.50000000000017,0.019654591718357484
1693656695801943,2021-03-11 00:00:00,3,day_adset_impressions,7731.0,8436,7374,-4.500000000000036,5.4320272325658614e-05
1693569099624574,2021-03-11 00:00:00,3,day_adset_impressions,222.3333333333333,667,0,333.49999999999983,0.75
1693665702209572,2021-03-11 00:00:00,3,day_adset_impressions,10171.0,26636,213,-1725.500000000001,0.014432172524842413
1693656652079223,2021-03-11 00:00:00,3,day_adset_impressions,68.33333333333333,112,35,38.49999999999999,0.9487411990612332
1693656666301540,2021-03-11 00:00:00,3,day_adset_impressions,5.666666666666668,8,2,2.9999999999999987,0.8709677419354838
1693656671740013,2021-03-11 00:00:00,3,day_adset_impressions,601.6666666666666,1652,30,46.49999999999997,0.0026064949107702517
1693656697693208,2021-03-11 00:00:00,3,day_adset_impressions,166.33333333333334,264,4,129.99999999999994,0.8434677003443745
1693489486985262,2021-03-11 00:00:00,3,day_adset_impressions,90.66666666666669,248,12,117.99999999999996,0.7499999999999999
1693656652783677,2021-03-11 00:00:00,3,day_adset_impressions,6.666666666666668,12,4,-3.9999999999999987,0.75
1693569517069422,2021-03-11 00:00:00,3,day_adset_impressions,3.6666666666666665,4,3,-0.4999999999999998,0.7499999999999998
1693656662283267,2021-03-11 00:00:00,3,day_adset_impressions,25.33333333333333,32,22,4.999999999999998,0.7499999999999998
1693266352199736,2021-03-11 00:00:00,3,day_adset_impressions,5.333333333333333,8,4,-1.9999999999999991,0.75
1693398215742483,2021-03-11 00:00:00,3,day_adset_impressions,76.66666666666667,202,14,94.0,0.75
1691870285221891,2021-03-11 00:00:00,2,day_adset_impressions,2020.0,3828,212,3615.9999999999986,1.0
1685140070427687,2021-03-11 00:00:00,2,day_adset_impressions,62162.5,100825,23500,77324.99999999999,1.0
1690397407885357,2021-03-11 00:00:00,2,day_adset_impressions,511229.0,776900,245558,531341.9999999999,1.0
1691150147451956,2021-03-11 00:00:00,2,day_adset_impressions,22169.0,36032,8306,27725.999999999996,1.0
1691870292721683,2021-03-11 00:00:00,2,day_adset_impressions,191.5,274,109,-164.99999999999994,1.0
1693033519039512,2021-03-11 00:00:00,2,day_adset_impressions,34488.5,34716,34261,454.99999999999983,1.0
1691867247947796,2021-03-11 00:00:00,2,day_adset_impressions,0.0,0,0,0.0,1.0
1688217145441323,2021-03-11 00:00:00,2,day_adset_impressions,64654.0,100439,28869,-71569.99999999997,1.0
1692200165923895,2021-03-11 00:00:00,2,day_adset_impressions,13101.0,13575,12627,947.9999999999997,1.0
1691870253860924,2021-03-11 00:00:00,2,day_adset_impressions,17712.0,35424,0,-35423.999999999985,1.0
1691869430179853,2021-03-11 00:00:00,2,day_adset_impressions,127692.0,156571,98813,57757.99999999997,1.0
1689876986603579,2021-03-11 00:00:00,2,day_adset_impressions,850.0,905,795,-109.99999999999996,1.0
1691775885715527,2021-03-11 00:00:00,2,day_adset_impressions,0.0,0,0,0.0,1.0
1691973523618862,2021-03-11 00:00:00,2,day_adset_impressions,15587.5,17935,13240,4694.999999999999,1.0
1693112673261607,2021-03-11 00:00:00,2,day_adset_impressions,19637.0,20517,18757,1759.9999999999993,1.0
1692200360996925,2021-03-11 00:00:00,2,day_adset_impressions,17470.5,23787,11154,12632.999999999995,1.0
1687397024758798,2021-03-11 00:00:00,2,day_adset_impressions,176649.0,183400,169898,13501.999999999995,1.0
1692018680679470,2021-03-11 00:00:00,2,day_adset_impressions,315307.0,387290,243324,-143965.99999999994,1.0
1691867291706372,2021-03-11 00:00:00,2,day_adset_impressions,14994.0,19693,10295,-9397.999999999996,1.0
1690549659316254,2021-03-11 00:00:00,2,day_adset_impressions,195773.0,222549,168997,53551.99999999997,1.0
1692106481089559,2021-03-11 00:00:00,2,day_adset_impressions,142226.5,145851,138602,-7248.999999999996,1.0
1689876601223207,2021-03-11 00:00:00,2,day_adset_impressions,1212.5,2000,425,-1574.9999999999993,1.0
1691867165486088,2021-03-11 00:00:00,2,day_adset_impressions,16115.0,27961,4269,-23691.999999999985,1.0
1690133705365591,2021-03-11 00:00:00,2,day_adset_impressions,9612.5,15745,3480,12264.999999999995,1.0
1692738359462923,2021-03-11 00:00:00,2,day_adset_impressions,0.0,0,0,0.0,1.0
1692204310499374,2021-03-11 00:00:00,2,day_adset_impressions,122.0,156,88,-67.99999999999999,1.0
1692204339637287,2021-03-11 00:00:00,2,day_adset_impressions,125.5,130,121,-8.999999999999996,1.0
1685781537340471,2021-03-11 00:00:00,2,day_adset_impressions,110571.0,114612,106530,8081.999999999997,1.0
1691870306732043,2021-03-11 00:00:00,2,day_adset_impressions,205447.5,211495,199400,12094.999999999995,1.0
1693113713711149,2021-03-11 00:00:00,2,day_adset_impressions,3253.0,3956,2550,-1405.9999999999993,1.0
1689687283731491,2021-03-11 00:00:00,2,day_adset_impressions,405.0,412,398,-13.999999999999995,1.0
1691869446540350,2021-03-11 00:00:00,2,day_adset_impressions,49650.0,55136,44164,10971.999999999996,1.0
1688050147798078,2021-03-11 00:00:00,2,day_adset_impressions,1027.0,1637,417,1219.9999999999998,1.0
1693299193104403,2021-03-11 00:00:00,2,day_adset_impressions,285614.5,408498,162731,245766.99999999988,1.0
1691870300386327,2021-03-11 00:00:00,2,day_adset_impressions,156327.0,158918,153736,5181.999999999998,1.0
1689593159236644,2021-03-11 00:00:00,2,day_adset_impressions,392.0,565,219,345.99999999999983,1.0
1687393946250302,2021-03-11 00:00:00,2,day_adset_impressions,25888.0,40277,11499,28778.0,1.0
1691867312256043,2021-03-11 00:00:00,2,day_adset_impressions,277536.0,460540,94532,366007.99999999994,1.0
1692448147556468,2021-03-11 00:00:00,2,day_adset_impressions,0.0,0,0,0.0,1.0
1691870234880019,2021-03-11 00:00:00,2,day_adset_impressions,140.0,195,85,-109.99999999999996,1.0
1691543486238765,2021-03-11 00:00:00,2,day_adset_impressions,11316.5,22633,0,-22632.999999999996,1.0
1693299197420619,2021-03-11 00:00:00,2,day_adset_impressions,40821.5,81643,0,-81642.99999999997,1.0
1690001840622647,2021-03-11 00:00:00,2,day_adset_impressions,19816.0,20791,18841,1949.999999999999,1.0
1690656602115133,2021-03-11 00:00:00,2,day_adset_impressions,77471.5,83025,71918,-11106.999999999995,1.0
1693299199921165,2021-03-11 00:00:00,2,day_adset_impressions,378.0,519,237,281.99999999999994,1.0
1691870299700270,2021-03-11 00:00:00,2,day_adset_impressions,16834.0,33069,599,32469.999999999985,1.0
1689593276330028,2021-03-11 00:00:00,2,day_adset_impressions,218.5,270,167,102.99999999999996,1.0
1693112669611036,2021-03-11 00:00:00,2,day_adset_impressions,405.5,575,236,-338.9999999999999,1.0
1690010088410147,2021-03-11 00:00:00,2,day_adset_impressions,124725.5,129863,119588,10274.999999999998,1.0
1692039218621501,2021-03-11 00:00:00,2,day_adset_impressions,5478.5,10293,664,9628.999999999996,1.0
1692200217135150,2021-03-11 00:00:00,2,day_adset_impressions,61.0,61,61,0.0,1.0
1693124831976461,2021-03-11 00:00:00,2,day_adset_impressions,3009.5,4714,1305,3408.9999999999986,1.0
1692200171201623,2021-03-11 00:00:00,2,day_adset_impressions,12618.0,15766,9470,-6295.999999999999,1.0
1692638582364172,2021-03-11 00:00:00,2,day_adset_impressions,440173.5,608625,271722,336902.9999999999,1.0
1690473634449476,2021-03-11 00:00:00,2,day_adset_impressions,1699774.0,2721032,678516,2042515.9999999998,1.0
1691775895232547,2021-03-11 00:00:00,2,day_adset_impressions,28342.0,51141,5543,-45597.99999999999,1.0
1692114769256461,2021-03-11 00:00:00,2,day_adset_impressions,270854.0,330970,210738,120232.0,1.0
1691870286643251,2021-03-11 00:00:00,2,day_adset_impressions,64735.5,107164,22307,84856.99999999997,1.0
1691894423990283,2021-03-11 00:00:00,2,day_adset_impressions,5867.5,9319,2416,-6902.999999999997,1.0
1691869423603755,2021-03-11 00:00:00,2,day_adset_impressions,60792.5,76781,44804,-31976.999999999996,1.0
1686769255313518,2021-03-11 00:00:00,2,day_adset_impressions,2437.0,3825,1049,-2775.9999999999986,1.0
1688210799843452,2021-03-11 00:00:00,2,day_adset_impressions,5033.0,9406,660,-8745.999999999996,1.0
1692104529720327,2021-03-11 00:00:00,2,day_adset_impressions,164567.0,311327,17807,293519.99999999994,1.0
1689505670063115,2021-03-11 00:00:00,2,day_adset_impressions,406.5,466,347,-118.99999999999994,1.0
1692031535004675,2021-03-11 00:00:00,2,day_adset_impressions,17924.0,20417,15431,4985.999999999997,1.0
1692200935120925,2021-03-11 00:00:00,2,day_adset_impressions,783.0,1426,140,-1285.9999999999998,1.0
1689592860928007,2021-03-11 00:00:00,2,day_adset_impressions,92.5,123,62,-60.99999999999999,1.0
1693285272988691,2021-03-11 00:00:00,2,day_adset_impressions,1454.0,1462,1446,15.999999999999995,1.0
1693188972872740,2021-03-11 00:00:00,2,day_adset_impressions,3223.0,6091,355,-5735.999999999997,1.0
1693188958287934,2021-03-11 00:00:00,2,day_adset_impressions,27.0,38,16,-22.0,1.0
1693101619481671,2021-03-11 00:00:00,2,day_adset_impressions,1242.5,1361,1124,-236.99999999999991,1.0
1693107000005640,2021-03-11 00:00:00,2,day_adset_impressions,1448.0,2751,145,-2605.999999999999,1.0
1693299194070075,2021-03-11 00:00:00,2,day_adset_impressions,135501.5,164779,106224,58554.99999999999,1.0
1685837127743523,2021-03-11 00:00:00,2,day_adset_impressions,57646.0,68367,46925,-21441.999999999996,1.0
1693299189314605,2021-03-11 00:00:00,2,day_adset_impressions,222259.5,253348,191171,62176.99999999999,1.0
1690571341008920,2021-03-11 00:00:00,2,day_adset_impressions,16275.5,26603,5948,-20655.0,1.0
1693111180910749,2021-03-11 00:00:00,2,day_adset_impressions,807.5,1370,245,-1124.9999999999998,1.0
1692903459570717,2021-03-11 00:00:00,2,day_adset_impressions,15751.0,30509,993,29515.999999999985,1.0
1690010083233828,2021-03-11 00:00:00,2,day_adset_impressions,385159.0,521972,248346,273625.99999999994,1.0
1689391147811934,2021-03-11 00:00:00,2,day_adset_impressions,0.0,0,0,0.0,1.0
1691366294222910,2021-03-11 00:00:00,2,day_adset_impressions,112372.5,164842,59903,104938.99999999996,1.0
1691032675602536,2021-03-11 00:00:00,2,day_adset_impressions,7181.5,10491,3872,6618.999999999996,1.0
1691867192646684,2021-03-11 00:00:00,2,day_adset_impressions,41539.5,79366,3713,75652.99999999999,1.0
1690282927713309,2021-03-11 00:00:00,2,day_adset_impressions,103777.0,149550,58004,91545.99999999996,1.0
1691870282256424,2021-03-11 00:00:00,2,day_adset_impressions,48151.0,49785,46517,-3267.9999999999986,1.0
1693106963120155,2021-03-11 00:00:00,2,day_adset_impressions,1507.5,2716,299,-2416.9999999999995,1.0
1691115777658909,2021-03-11 00:00:00,2,day_adset_impressions,72991.5,136427,9556,-126870.99999999994,1.0
1685145924698141,2021-03-11 00:00:00,2,day_adset_impressions,232560.5,274391,190730,83660.99999999999,1.0
1686767092819133,2021-03-11 00:00:00,2,day_adset_impressions,13109.0,20978,5240,-15737.999999999995,1.0
1693266603395108,2021-03-11 00:00:00,2,day_adset_impressions,141.0,192,90,-101.99999999999996,1.0
1691870275383304,2021-03-11 00:00:00,2,day_adset_impressions,11879.5,20480,3279,17200.999999999993,1.0
1693266068332552,2021-03-11 00:00:00,2,day_adset_impressions,32005.5,50048,13963,36084.99999999999,1.0
1693107008408652,2021-03-11 00:00:00,2,day_adset_impressions,25284.0,33488,17080,16407.999999999996,1.0
1693106949440564,2021-03-11 00:00:00,2,day_adset_impressions,4376.5,8237,516,-7720.999999999996,1.0
1691867222751284,2021-03-11 00:00:00,2,day_adset_impressions,46924.0,88296,5552,82743.99999999997,1.0
1691138772131864,2021-03-11 00:00:00,2,day_adset_impressions,0.0,0,0,0.0,1.0
1693107014529036,2021-03-11 00:00:00,2,day_adset_impressions,4114.0,7265,963,-6301.999999999997,1.0
1693266304061464,2021-03-11 00:00:00,2,day_adset_impressions,2162.5,4325,0,-4324.999999999999,1.0
1691870216634420,2021-03-11 00:00:00,2,day_adset_impressions,174.5,277,72,-204.99999999999997,1.0
1693398342748222,2021-03-11 00:00:00,2,day_adset_impressions,663.0,823,503,-319.9999999999999,1.0
1693402798878744,2021-03-11 00:00:00,2,day_adset_impressions,21378.0,40098,2658,-37439.999999999985,1.0
1693402916956222,2021-03-11 00:00:00,2,day_adset_impressions,12265.5,23295,1236,-22059.0,1.0
1693398235384948,2021-03-11 00:00:00,2,day_adset_impressions,122.0,132,112,19.999999999999996,1.0
1693398291707939,2021-03-11 00:00:00,2,day_adset_impressions,2955.0,4488,1422,-3065.9999999999986,1.0
1693394862412836,2021-03-11 00:00:00,2,day_adset_impressions,1581.0,3085,77,-3007.9999999999986,1.0
1693398294118583,2021-03-11 00:00:00,2,day_adset_impressions,119822.5,154674,84971,-69702.99999999999,1.0
1693398267971624,2021-03-11 00:00:00,2,day_adset_impressions,216.5,373,60,312.99999999999994,1.0
1693398269961224,2021-03-11 00:00:00,2,day_adset_impressions,12548.5,24351,746,-23604.999999999996,1.0
1693398356101131,2021-03-11 00:00:00,2,day_adset_impressions,8368.0,14007,2729,-11277.999999999995,1.0
1693398328237108,2021-03-11 00:00:00,2,day_adset_impressions,8916.0,12958,4874,-8083.999999999997,1.0
1693402898662423,2021-03-11 00:00:00,2,day_adset_impressions,66074.0,116938,15210,101728.0,1.0
1693398286083076,2021-03-11 00:00:00,2,day_adset_impressions,4907.5,6836,2979,-3856.9999999999986,1.0
1689592878371863,2021-03-11 00:00:00,2,day_adset_impressions,315.5,326,305,-20.999999999999996,1.0
1693367679378467,2021-03-11 00:00:00,2,day_adset_impressions,149.5,156,143,12.999999999999993,1.0
1693367846790148,2021-03-11 00:00:00,2,day_adset_impressions,3530.0,4518,2542,-1975.999999999999,1.0
1693367302500397,2021-03-11 00:00:00,2,day_adset_impressions,1905.0,2067,1743,-323.99999999999983,1.0
1693360358624371,2021-03-11 00:00:00,2,day_adset_impressions,56707.5,99459,13956,-85502.99999999997,1.0
1693367623223463,2021-03-11 00:00:00,2,day_adset_impressions,3739.5,3957,3522,434.99999999999983,1.0
1693363591728301,2021-03-11 00:00:00,2,day_adset_impressions,4969.5,7734,2205,-5528.999999999997,1.0
1693368297084980,2021-03-11 00:00:00,2,day_adset_impressions,3924.0,5944,1904,-4039.9999999999986,1.0
1693266307522659,2021-03-11 00:00:00,2,day_adset_impressions,2082.0,3242,922,2319.999999999999,1.0
1693266604861528,2021-03-11 00:00:00,2,day_adset_impressions,530.0,688,372,315.9999999999999,1.0
1693266292065341,2021-03-11 00:00:00,2,day_adset_impressions,8.0,8,8,0.0,1.0
1693266317977604,2021-03-11 00:00:00,2,day_adset_impressions,34.0,48,20,-27.999999999999996,1.0
1688430360773656,2021-03-11 00:00:00,2,day_adset_impressions,0.0,0,0,0.0,1.0
1693362217076839,2021-03-11 00:00:00,2,day_adset_impressions,203692.0,258297,149087,109209.99999999994,1.0
1691355357179933,2021-03-11 00:00:00,2,day_adset_impressions,0.0,0,0,0.0,1.0
1693394879968276,2021-03-11 00:00:00,2,day_adset_impressions,1264.0,2400,128,-2271.9999999999995,1.0
1693394867851303,2021-03-11 00:00:00,2,day_adset_impressions,1202.0,2165,239,-1925.9999999999993,1.0
1693394905831460,2021-03-11 00:00:00,2,day_adset_impressions,1556.0,2345,767,-1577.9999999999998,1.0
1690571330791438,2021-03-11 00:00:00,2,day_adset_impressions,0.0,0,0,0.0,1.0
1693266319662100,2021-03-11 00:00:00,2,day_adset_impressions,181.0,203,159,43.99999999999999,1.0
1693367406269454,2021-03-11 00:00:00,2,day_adset_impressions,1967.5,3836,99,-3736.9999999999986,1.0
1693266598591549,2021-03-11 00:00:00,2,day_adset_impressions,2.0,2,2,0.0,1.0
1693266304745533,2021-03-11 00:00:00,2,day_adset_impressions,19977.0,38182,1772,-36409.99999999999,1.0
1693394870069293,2021-03-11 00:00:00,2,day_adset_impressions,8031.0,15783,279,-15503.999999999993,1.0
1691907451736092,2021-03-11 00:00:00,2,day_adset_impressions,0.0,0,0,0.0,1.0
1693200772839484,2021-03-11 00:00:00,2,day_adset_impressions,2964.0,3937,1991,1945.999999999999,1.0
1691869430467662,2021-03-11 00:00:00,2,day_adset_impressions,5396.5,10085,708,9376.999999999996,1.0
1689414324060232,2021-03-11 00:00:00,2,day_adset_impressions,86.0,103,69,-33.99999999999999,1.0
