,day_nominal_cpi,day_adset_impressions
6672,0.0,4
6673,0.0,1
6674,0.0,0
6675,0.0,2
6676,0.0,1
6677,0.0,0
6678,0.0,1
6679,0.0,0
6680,0.0,3
6681,0.0,3
6682,0.0,0
6683,0.0,0
6684,0.0,0
6685,0.0,5
6686,10.3100004196167,389
6687,0.0,1
6688,0.0,0
6689,0.0,1
6690,0.0,29
6691,0.0,58
6692,0.0,336
6693,0.0,170
6694,0.0,14
6695,0.0,66
6696,0.0,4
6697,0.0,423
6698,0.0,11
6699,0.0,3
6700,0.0,1
6701,0.0,5
6702,0.0,4
6703,0.0,0
6704,0.0,0
6705,0.0,0
6706,0.0,0
6707,0.0,1
6708,0.0,8
6709,20.165000915527344,1868
6710,0.0,5
6711,0.0,0
6712,4.0300002098083505,16
6713,0.0,15
6714,0.0,2
6715,13.699999809265135,184
6716,0.0,1
6717,4.829999923706055,35
6718,0.0,10
6719,0.0,0
6720,0.0,1
6721,0.0,5
6722,0.0,13
6723,0.0,17
6724,1.950000047683716,26
6725,0.0,1
6726,0.0,1
6727,0.0,2
6728,0.0,1
6729,0.0,0
6730,0.0,9
6731,15.710000038146973,1241
6732,13.50749969482422,7304
6733,0.0,6
6734,0.0,589
6735,0.0,1
6736,0.0,5
6737,0.0,1
6738,0.0,0
6739,0.0,0
6740,0.0,0
6741,0.0,0
6742,0.0,0
6743,0.0,0
6744,0.0,0
6745,5.9247727394104,41543
6746,32.90999984741211,5944
6747,5.838777542114258,85470
6748,3.5306665897369385,8745
6749,4.595714092254639,5954
6750,2.703529357910156,7687
6751,0.0,1
6752,0.0,1
6753,0.0,18
6754,0.0,19
6755,0.0,21
6756,0.0,7
6757,0.0,1
6758,0.0,2
6759,0.0,10
6760,14.65916633605957,4887
6761,7.789999961853027,1866
6762,0.0,0
6763,0.0,0
6764,0.0,3
6765,0.0,2
6766,0.0,2
6767,0.0,2
6768,0.0,0
6769,0.0,7
6770,0.0,1
6771,0.0,16
6772,0.0,3
6773,10.09749984741211,2868
6774,29.899999618530273,1022
6775,0.0,184
6776,0.0,121
6777,0.0,29
6778,0.0,130
6779,0.0,47
6780,0.0,33
6781,0.0,71
6782,0.0,41
6783,3.829999923706055,102
6784,7.875,441
6785,0.0,5
6786,0.0,7
6787,0.0,0
6788,0.0,5
6789,0.0,159
6790,0.0,126
6791,0.0,31
6792,0.0,6
6793,0.0,1
6794,0.0,2
6795,0.0,7
6796,0.0,93
6797,0.0,9
6798,0.0,5
6799,0.0,2
6800,0.0,1
6801,0.0,2
6802,0.0,2
6803,0.0,191
6804,0.0,14
6805,0.0,1
6806,0.0,222
6807,0.0,174
6808,0.0,2
6809,0.0,1
6810,0.0,1
6811,0.0,2
6812,0.0,419
6813,0.0,1
6814,0.0,2
6815,0.0,2
6816,0.0,1
6817,0.0,1
6818,0.0,29
6819,0.0,47
6820,0.0,9
6821,0.0,297
6822,0.029999999329447743,70
6823,0.0,3304
6824,0.0,1166
6825,0.0,157
6826,0.0,296
6827,0.0,392
6828,0.0,2032
6829,0.0,4
6830,21.59000015258789,590
6831,0.0,1
6832,0.0,35
6833,0.0,22
6834,0.0,10
6835,0.0,15
6836,0.0,0
6837,0.0,0
6838,0.0,0
6839,0.0,0
6840,0.0,0
6841,0.0,0
6842,0.0,8
6843,0.0,14
6844,0.0,1
6845,0.0,0
6846,0.0,10
6847,0.0,2
6848,0.0,1
6849,0.0,1
6850,2.789999961853028,10
6851,3.406666755676269,65
6852,1.6699999570846558,13
6853,0.0,5
6854,0.0,0
6855,0.0,0
6856,11.523333549499512,5296
6857,2.627500057220459,1724
6858,8.077187538146973,28199
6859,7.619166851043701,9992
6860,6.113749980926514,9973
6861,5.629166603088379,7012
6862,8.114999771118164,2295
6863,6.671249866485597,3522
6864,10.3100004196167,5803
6865,0.0,1285
6866,11.6274995803833,6125
6867,12.739999771118164,1237
6868,8.663055419921875,26924
6869,0.0,0
6870,9.74760913848877,42777
6871,0.0,157
6872,0.0,0
6873,0.0,26
6874,0.0,0
6875,0.0,0
6876,0.0,0
6877,0.0,0
6878,0.0,0
6879,0.0,0
6880,0.0,1
6881,0.0,3
6882,0.0,1
6883,0.0,14
6884,43.47999954223633,1647
6885,0.0,9
6886,0.0,19
6887,0.0,0
6888,0.0,2
6889,0.0,5
6890,0.0,1
6891,0.0,16
6892,12.102285385131836,24711
6893,0.0,40
6894,0.0,33
6895,0.0,3
6896,0.0,11
6897,0.0,0
6898,0.0,28
6899,0.0,2
6900,0.0,3
6901,0.0,3
6902,0.0,56
6903,0.0,38
6904,0.0,39
6905,0.0,16
6906,1.2400000095367432,88
6907,0.0,304
6908,0.0,6
6909,0.0,1
6910,0.0,7
6911,0.0,0
6912,0.0,2
6913,0.0,26
6914,0.0,5
6915,0.0,5
6916,0.0,0
6917,0.0,5
6918,24.40999984741211,1454
6919,0.0,10
6920,0.0,9
6921,0.0,3
6922,0.0,8
6923,0.0,3
6924,0.0,1
6925,0.0,0
6926,0.0,0
6927,0.0,0
6928,0.0,0
6929,0.0,0
6930,0.0,47
6931,0.0,28
6932,0.0,57
6933,0.0,130
6934,0.0,1
6935,0.0,3
6936,0.0,0
6937,0.0,0
6938,0.0,512
6939,0.0,67
6940,0.0,24
6941,0.0,29
6942,0.0,1
6943,0.0,24
6944,0.0,197
6945,0.0,124
6946,0.0,5
6947,0.0,8
6948,0.0,572
6949,0.0,33
6950,0.0,103
6951,0.0,66
6952,0.0,0
6953,0.0,1
6954,0.0,17
6955,0.0,217
6956,0.0,317
6957,0.059999998658895486,8
6958,0.0,2
6959,0.0,0
6960,0.0,1
6961,0.0,192
6962,0.0,444
6963,0.0,412
6964,0.0,25
6965,0.0,3
6966,0.0,148
6967,0.0,47
6968,0.0,1
6969,0.0,2
6970,0.0,3
6971,0.0,1
6972,0.0,6
6973,0.0,1
6974,0.0,9
6975,0.0,1
6976,0.0,1
6977,0.0,1852
6978,0.0,483
6979,0.0,159
6980,0.0,483
6981,0.0,833
6982,0.0,214
6983,0.0,1041
6984,3.652499914169312,7734
6985,0.0,546
6986,0.2899999916553497,80
6987,1.708799958229065,26685
6988,0.0,137
6989,0.0,0
6990,0.0,61
6991,0.0,56
6992,0.0,24
6993,0.0,4
6994,0.0,38
6995,0.0,118
6996,0.0,147
6997,0.0,6
6998,0.0,2
6999,0.0,1
7000,0.0,2
7001,0.0,3
7002,0.0,0
7003,0.0,12
7004,0.0,5
7005,0.0,27
7006,0.0,45
7007,0.0,4
7008,0.0,128
7009,0.0,0
7010,0.0,0
7011,0.0,0
7012,0.0,0
7013,0.0,0
7014,0.0,1
7015,0.0,1
7016,0.0,2
7017,0.3799999952316284,206
7018,0.9900000095367432,328
7019,6.294444561004639,8954
7020,3.338333368301392,1525
7021,0.0,3703
7022,4.004000186920166,1662
7023,0.0,157
7024,0.0,320
7025,0.0,149
7026,0.0,203
7027,2.9600000381469727,2361
7028,3.816428661346436,16957
7029,0.0,21
7030,4.119999885559082,836
7031,0.0,46
7032,0.0,18
7033,0.0,1
7034,0.0,0
7035,0.0,0
7036,0.0,1
7037,0.0,3
7038,0.0,1
7039,0.0,1
7040,0.0,1
7041,0.0,3
7042,0.0,2
7043,0.0,1
7044,0.0,3
7045,0.0,2
7046,0.0,0
7047,0.0,0
7048,0.0,50
7049,0.0,0
7050,0.0,1
7051,0.0,1
7052,0.0,152
7053,0.0,4
7054,0.0,1
7055,0.0,0
7056,0.0,0
7057,0.0,13
7058,0.0,0
7059,0.0,4
7060,0.0,0
7061,0.0,6
7062,0.0,1
7063,0.0,4
7064,0.0,30
7065,0.0,1
7066,0.0,4
7067,0.0,2
7068,0.0,5
7069,0.0,50
7070,0.0,2
7071,0.0,1
7072,0.0,3
7073,0.0,1
7074,0.0,2
7075,1.0299999713897705,39
7076,0.0,3
7077,0.0,1
7078,0.0,0
7079,0.0,2
7080,0.0,155
7081,0.0,32
7082,0.0,19
7083,0.0,1
7084,0.0,10
7085,0.0,2
7086,0.0,6
7087,0.0,1
7088,0.0,0
7089,0.0,0
7090,0.0,0
7091,0.0,0
7092,0.0,0
7093,0.0,0
7094,0.0,1
7095,22.584999084472656,2804
7096,0.0,6
7097,0.0,1
7098,0.0,1
7099,0.0,2
7100,0.0,1
7101,0.0,6
7102,0.0,108
7103,0.0,14
7104,0.0,1
7105,0.0,1
7106,0.0,0
7107,0.0,100
7108,0.0,1
7109,0.0,122
7110,0.0,964
7111,0.0,3
7112,0.0,8
7113,0.0,1
7114,0.0,12
7115,0.0,2
7116,0.0,17
7117,0.0,4
7118,0.0,3
7119,0.0,2
7120,0.0,2
7121,0.0,1
7122,0.0,4
7123,0.0,1
7124,0.0,0
7125,0.0,0
7126,0.0,0
7127,0.0,0
7128,0.0,0
7129,0.0,0
7130,0.0,0
7131,0.0,0
7132,0.0,12
7133,0.0,114
7134,0.0,12
7135,0.0,1
7136,0.0,6
7137,0.0,5
7138,0.0,8
7139,0.0,0
7140,0.0,2
7141,0.0,2
7142,0.0,1
7143,0.0,2
7144,0.0,0
7145,0.0,2
7146,0.0,3
7147,0.0,6
7148,0.0,1
7149,0.0,0
7150,0.0,0
7151,0.0,16
7152,0.0,10
7153,0.0,19
7154,0.0,16
7155,0.0,9
7156,0.0,109
7157,0.0,44
7158,0.0,157
7159,0.0,150
7160,0.0,7
7161,0.5699999928474426,57
7162,0.0,90
7163,0.0,66
7164,1.919999957084656,271
7165,0.0,82
7166,0.0,11
7167,0.0,78
7168,0.0,12
7169,0.0,1
7170,0.0,8
7171,0.0,3
7172,0.0,2
7173,14.154999732971193,5539
7174,0.9700000286102296,159
7175,5.873076915740968,20192
7176,0.0,393
7177,0.0,242
7178,2.299999952316284,181
7179,5.226666450500488,1876
7180,4.673333168029785,3836
7181,4.0349998474121085,1073
7182,4.386666774749757,5178
7183,5.382857322692871,4864
7184,3.705714225769043,2204
7185,4.369999885559082,324
7186,1.0800000429153442,90
7187,4.940000057220459,1170
7188,4.374285697937012,1701
7189,5.40500020980835,661
7190,7.820000171661378,929
7191,0.0,10
7192,0.0,11
7193,0.0,0
7194,0.0,2
7195,0.0,10
7196,0.2899999916553497,15
7197,0.0,28
7198,0.0,8
7199,2.369999885559082,163
7200,0.0,47
7201,0.0,190
7202,10.522353172302246,8633
7203,3.0125000476837163,531
7204,12.079375267028807,8485
7205,4.887499809265137,1057
7206,23.18000030517578,1080
7207,9.19200038909912,2353
7208,0.0,0
7209,0.0,0
7210,0.0,0
7211,0.0,0
7212,0.0,74
7213,0.0,2
7214,0.0,240
7215,0.0,56
7216,0.0,31
7217,0.0,14
7218,0.0,7
7219,0.0,1
7220,0.0,2
7221,0.6600000262260437,46
7222,0.0,1
7223,0.0,2
7224,0.0,2
7225,0.0,2
7226,0.0,0
7227,0.0,1
7228,0.0,2
7229,0.0,11
7230,0.0,3
7231,0.0,1
7232,0.0,1
7233,0.0,1
7234,15.125,2826
7235,0.0,3
7236,0.0,2
7237,0.0,3
7238,0.0,1
7239,0.0,1
7240,0.0,92
7241,0.0,102
7242,0.0,3
7243,0.0,49
7244,0.0,30
7245,0.0,45
7246,0.0,1
7247,0.0,2834
7248,0.0,114
7249,0.0,375
7250,0.0,802
7251,0.0,21
7252,0.0,859
7253,0.0,276
7254,0.0,512
7255,0.0,2491
7256,0.0,3559
7257,0.0,196
7258,0.0,778
7259,7.5999999046325675,4969
7260,0.0,438
7261,0.0,167
7262,0.0,68
7263,0.0,21
7264,0.0,226
7265,0.0,105
7266,0.0,123
7267,0.0,12
7268,0.0,143
7269,0.0,9
7270,0.0,2
7271,0.0,4
7272,0.0,769
7273,27.76000022888184,4550
7274,2.539999961853028,261
7275,11.989999771118164,3206
7276,0.8500000238418579,513
7277,0.0,534
7278,0.0,189
7279,0.0,305
7280,0.0,905
7281,0.0,284
7282,0.0,139
7283,0.0,1143
7284,0.0,447
7285,0.0,85
7286,0.0,565
7287,0.0,95
7288,0.0,5
7289,0.0,1457
7290,0.0,229
7291,0.0,1605
7292,0.3100000023841858,89
7293,0.0,465
7294,0.0,934
7295,0.0,557
7296,0.0,224
7297,0.0,105
7298,0.0,164
7299,0.0,5
7300,0.0,236
7301,0.0,31
7302,0.0,16
7303,0.0,15
7304,0.0,5
7305,0.0,5
7306,0.0,3
7307,0.0,7
7308,0.0,2
7309,0.0,4
7310,0.0,172
7311,0.0,0
7312,0.0,0
7313,0.0,0
7314,0.0,0
7315,0.0,0
7316,0.0,0
7317,0.0,0
7318,0.0,5
7319,4.329999923706056,187
7320,0.0,3
7321,0.0,9
7322,0.0,29
7323,0.0,12
7324,0.0,37
7325,0.0,4
7326,0.0,101
7327,0.0,6
7328,0.0,7
7329,0.0,10
7330,0.0,0
7331,0.0,0
7332,0.0,119
7333,0.0,148
7334,0.0,27
7335,0.0,10
7336,0.0,75
7337,9.666470527648926,7914
7338,4.197500228881837,1278
7339,9.605667114257812,8550
7340,8.325263023376465,28137
7341,8.432499885559082,2091
7342,7.40500020980835,11015
7343,0.0,219
7344,0.0,88
7345,0.0,23
7346,0.0,7
7347,0.0,3
7348,0.0,2
7349,0.0,0
7350,0.0,1
7351,0.0,2
7352,0.0,0
7353,0.0,2
7354,0.0,0
7355,0.0,1
7356,0.0,1
7357,0.0,0
7358,0.0,4
7359,0.0,11
7360,0.0,3
7361,0.0,0
7362,0.4300000071525574,1
7363,0.0,0
7364,0.0,0
7365,0.0,0
7366,0.0,0
7367,0.0,0
7368,0.0,0
7369,6.532381057739258,38048
7370,0.0,212
7371,7.9390907287597665,12856
7372,7.123076915740968,27255
7373,4.4099998474121085,1295
7374,5.329999923706055,7332
7375,0.0,37
7376,0.0,2
7377,0.0,7
7378,0.0,10
7379,0.0,5
7380,0.0,4
7381,0.0,20
7382,0.0,21
7383,0.0,17
7384,0.0,2
7385,0.0,1
7386,0.0,3
7387,0.0,1
7388,0.0,1
7389,0.0,189
7390,0.0,1
7391,0.0,171
7392,0.0,98
7393,0.0,8
7394,0.0,721
7395,0.0,1
7396,0.0,2
7397,0.0,2
7398,0.0,27
7399,0.0,14
7400,0.0,5
7401,0.0,2
7402,0.0,81
7403,0.0,1
7404,0.0,2
7405,0.0,1
7406,0.0,3
7407,0.0,8
7408,0.0,10
7409,0.0,15
7410,0.0,7
7411,0.0,19
7412,25.979999542236328,1084
7413,0.0,25
7414,0.0,13
7415,0.0,16
7416,0.0,8
7417,0.0,2
7418,0.0,128
7419,0.0,0
7420,0.0,1
7421,0.0,1
7422,0.0,2
7423,0.0,5
7424,0.0,253
7425,0.0,2
7426,0.0,4
7427,0.0,2
7428,0.0,1
7429,0.0,1
7430,0.0,6
7431,0.0,599
7432,0.0,20
7433,0.0,8
7434,0.0,2
7435,0.0,2
7436,0.0,3
7437,0.0,2
7438,8.392499923706055,8457
7439,0.0,1
7440,0.0,2
7441,0.0,1
7442,0.0,284
7443,0.0,171
7444,0.0,125
7445,0.0,27
7446,0.0,2
7447,0.0,4
7448,0.0,221
7449,0.0,40
7450,0.0,570
7451,0.0,295
7452,0.0,12
7453,0.0,4
7454,0.0,21
7455,0.0,400
7456,0.0,14
7457,0.0,4
7458,0.0,1
7459,0.0,0
7460,0.0,963
7461,0.0,797
7462,0.0,586
7463,0.0,2
7464,0.0,1
7465,0.0,269
7466,0.0,63
7467,0.0,88
7468,0.0,406
7469,0.0,148
7470,0.0,518
7471,0.0,1
7472,0.0,511
7473,0.0,62
7474,0.0,440
7475,0.0,118
7476,0.0,631
7477,0.0,1026
7478,4.170000076293944,1152
7479,3.390000104904175,1177
7480,0.0,1
7481,0.0,2
7482,0.0,304
7483,0.0,160
7484,0.0,43
7485,0.0,35
7486,0.0,1
7487,0.0,45
7488,0.0,934
7489,0.0,397
7490,0.0,305
7491,0.0,827
7492,0.0,5
7493,0.0,362
7494,0.0,584
7495,0.0,205
7496,0.0,340
7497,0.0,216
7498,0.0,287
7499,0.0,145
7500,0.0,681
7501,0.0,5105
7502,0.0,52
7503,0.0,1634
7504,0.0,0
7505,0.0,0
7506,0.0,11
7507,0.0,123
7508,0.0,6
7509,0.0,6
7510,0.0,4
7511,0.0,6
7512,0.0,6
7513,0.0,0
7514,0.0,0
7515,1.6799999475479126,28
7516,0.0,11
7517,0.0,29
7518,0.0,108
7519,0.0,9
7520,0.0,3
7521,0.0,20
7522,0.0,56
7523,0.0,16
7524,0.0,0
7525,0.0,1
7526,0.0,0
7527,0.0,0
7528,0.0,3
7529,0.0,3
7530,0.0,0
7531,0.0,1
7532,0.0,94
7533,0.0,12
7534,0.0,32
7535,0.0,28
7536,0.0,14
7537,0.0,64
7538,0.0,36
7539,0.0,13
7540,0.0,11
7541,0.0,62
7542,0.0,17
7543,0.0,10
7544,0.0,18
7545,0.0,99
7546,0.0,37
7547,0.0,7
7548,0.0,10
7549,0.0,0
7550,0.0,0
7551,0.0,0
7552,0.0,0
7553,0.0,4
7554,0.0,2
7555,0.0,4
7556,0.0,10
7557,0.0,0
7558,0.0,5
7559,0.0,4
7560,0.0,0
7561,0.0,2
7562,0.0,11
7563,0.0,10
7564,0.0,12
7565,0.0,4
7566,0.0,7
7567,0.0,6
7568,0.0,0
7569,0.0,1
7570,0.0,13
7571,0.0,66
7572,0.0,1
7573,0.0,1
7574,0.0,1
7575,0.0,2
7576,0.0,27
7577,0.0,1
7578,0.0,103
7579,0.0,1
7580,0.0,0
7581,0.0,171
7582,0.0,0
7583,0.0,6
7584,0.0,971
7585,5.860000133514403,267
7586,0.0,823
7587,2.7799999713897705,85
7588,1.1480000019073486,5138
7589,0.0,179
7590,0.0,1
7591,0.0,543
7592,0.0,2
7593,0.0,87
7594,0.0,7
7595,0.0,1
7596,0.0,0
7597,0.0,1
7598,0.0,307
7599,0.0,267
7600,0.0,4
7601,0.0,12
7602,0.0,10
7603,0.0,2
7604,0.0,1
7605,0.0,6
7606,0.0,11
7607,0.0,0
7608,0.0,69
7609,0.0,19
7610,0.0,18
7611,9.56999969482422,214
7612,0.009999999776482582,2
7613,10.848586082458496,30358
7614,5.059999942779541,1378
7615,0.20000000298023224,135
7616,1.7799999713897705,375
7617,0.0,0
7618,0.0,0
7619,0.0,0
7620,0.0,0
7621,0.0,0
7622,0.0,0
7623,0.0,0
7624,0.0,2
7625,0.0,24
7626,0.0,6
7627,0.0,10
7628,0.0,21
7629,0.0,11
7630,0.0,11
7631,12.975000381469727,682
7632,0.0,226
7633,0.0,51
7634,0.0,297
7635,0.0,0
7636,0.0,0
7637,0.0,0
7638,0.0,0
7639,0.0,0
7640,0.0,0
7641,0.0,0
7642,0.0,0
7643,0.0,0
7644,0.0,0
7645,0.0,0
7646,0.0,0
7647,0.0,0
7648,0.0,1
7649,0.0,0
7650,0.0,2
7651,0.0,1
7652,0.0,3
7653,0.0,25
7654,0.0,4
7655,0.0,7
7656,0.0,1
7657,0.0,0
7658,0.0,850
7659,37.86000061035156,1597
7660,0.0,203
7661,0.0,1269
7662,21.459999084472656,3590
7663,0.5,180
7664,0.0,944
7665,0.8299999833106995,262
7666,0.0,22
7667,0.0,16
7668,0.0,3
7669,0.0,13
7670,0.0,361
7671,0.0,993
7672,0.0,327
7673,0.0,2882
7674,0.0,28
7675,0.0,206
7676,0.0,1
7677,0.0,4
7678,0.0,7
7679,0.0,0
7680,0.0,14
7681,0.0,7
7682,0.0,9
7683,0.0,3
7684,0.8100000023841858,40
7685,0.0,7
7686,0.0,2
7687,0.0,2
7688,0.0,2
7689,0.0,2
7690,0.0,7
7691,0.0,29
7692,0.0,12
7693,0.0,0
7694,0.0,0
7695,0.0,0
7696,0.0,1
7697,0.0,0
7698,0.0,0
7699,0.0,11
7700,0.0,7
7701,0.0,35
7702,0.0,3
7703,0.0,0
7704,0.0,0
7705,0.0,0
7706,0.0,0
7707,0.0,0
7708,0.0,0
7709,0.0,0
7710,0.0,2
7711,0.0,1
7712,0.0,0
7713,0.0,0
7714,0.0,0
7715,0.0,0
7716,0.0,0
7717,0.0,0
7718,0.0,0
7719,0.0,0
7720,0.0,0
7721,0.0,0
7722,0.0,0
7723,0.0,0
7724,0.0,0
7725,0.0,48
7726,0.6899999976158142,21
7727,0.0,13
7728,0.0,6
7729,0.0,12
7730,0.0,6
7731,0.0,2
7732,0.0,22
7733,0.0,4
7734,0.0,0
7735,0.0,1
7736,0.0,3
7737,0.0,22
7738,0.0,2
7739,0.0,0
7740,0.0,2
7741,0.0,5
7742,3.7000000476837163,30
7743,0.0,6
7744,0.0,0
7745,0.0,0
7746,0.0,190
7747,0.0,2
7748,0.0,1
7749,0.0,0
7750,0.0,103
7751,0.0,2
7752,0.0,31
7753,0.0,22
7754,0.0,2
7755,0.0,3
7756,0.0,2
7757,0.0,77
7758,0.0,1
7759,0.0,314
7760,0.0,31
7761,0.0,7
7762,0.0,0
7763,0.0,1
7764,0.0,2
7765,0.0,0
7766,0.0,1
7767,0.0,1990
7768,0.0,413
7769,0.0,357
7770,0.0,38
7771,0.0,10
7772,0.0,79
7773,0.0,2
7774,0.0,3
7775,0.0,2
7776,0.0,45
7777,0.0,30
7778,0.0,16
7779,0.0,5
7780,0.0,30
7781,0.0,21
7782,0.0,30
7783,0.0,25
7784,0.0,11
7785,0.0,1
7786,0.0,2
7787,0.0,1
7788,0.0,1
7789,0.0,2
7790,0.0,2
7791,0.0,0
7792,0.0,0
7793,0.0,9
7794,0.0,16
7795,0.0,117
7796,0.0,47
7797,0.0,2
7798,0.0,3
7799,0.0,1
7800,0.0,2
7801,0.0,1
7802,0.0,1
7803,0.0,0
7804,0.0,0
7805,9.390000343322754,228
7806,0.0,1
7807,0.0,0
7808,0.0,78
7809,4.739999771118164,103
7810,0.0,90
7811,0.0,114
7812,0.0,3
7813,0.0,337
7814,0.0,230
7815,0.0,604
7816,0.0,105
7817,0.0,15
7818,0.0,60
7819,0.0,0
7820,0.0,82
7821,0.0,69
7822,0.0,10
7823,0.0,3
7824,0.0,221
7825,0.0,304
7826,0.0,406
7827,0.0,70
7828,0.0,29
7829,0.0,425
7830,25.20000076293945,3481
7831,0.0,1596
7832,0.0,276
7833,0.0,1595
7834,1.8999999761581419,399
7835,0.0,0
7836,0.0,0
7837,0.0,0
7838,0.0,0
7839,0.0,4
7840,0.0,12
7841,0.0,19
7842,0.0,2
7843,0.0,11
7844,0.0,7
7845,0.0,1
7846,0.0,7
7847,0.0,8
7848,0.0,22
7849,0.0,2
7850,0.0,0
7851,0.0,0
7852,0.0,0
7853,0.0,0
7854,0.0,0
7855,0.0,10
7856,0.0,14
7857,0.0,4
7858,0.0,1
7859,0.0,7
7860,1.3600000143051147,191
7861,0.0,0
7862,11.619999885559082,1038
7863,2.3350000381469727,562
7864,0.0,4
7865,0.0,157
7866,0.0,6
7867,0.0,77
7868,0.0,12
7869,0.0,2
7870,0.0,0
7871,0.0,0
7872,0.0,0
7873,0.0,0
7874,0.0,0
7875,0.0,0
7876,0.0,4
7877,0.0,2
7878,0.0,1
7879,0.0,0
7880,0.0,0
7881,0.0,4
7882,0.0,5
7883,0.0,10
7884,0.0,2
7885,0.0,1
7886,0.0,0
7887,0.0,0
7888,0.0,6
7889,0.0,43
7890,0.0,12
7891,0.0,16
7892,0.0,0
7893,0.0,4
7894,0.0,1
7895,0.0,0
7896,0.0,0
7897,0.0,5
7898,0.0,5
7899,0.0,3
7900,0.0,4
7901,0.0,0
7902,0.0,2
7903,0.0,1
7904,0.0,11
7905,0.0,5
7906,0.0,2
7907,0.0,0
7908,0.0,1
7909,0.0,979
7910,0.0,2
7911,0.0,1
7912,0.0,3
7913,0.0,2
7914,0.0,0
7915,0.0,850
7916,0.0,12
7917,0.0,0
7918,0.0,34
7919,0.0,13
7920,0.0,2
7921,0.0,0
7922,0.0,130
7923,0.0,4
7924,0.0,104
7925,0.0,193
7926,0.0,4
7927,0.0,0
7928,0.0,0
7929,0.0,0
7930,0.0,0
7931,0.0,0
7932,0.0,0
7933,0.0,0
7934,0.0,0
7935,0.0,0
7936,0.0,0
7937,0.0,15
7938,0.0,29
7939,15.350000381469727,126
7940,0.0,0
7941,0.0,100
7942,0.0,0
7943,0.0,4
7944,0.0,8
7945,0.0,10
7946,0.0,0
7947,0.0,13
7948,0.0,1
7949,0.0,0
7950,0.0,5
7951,0.0,1
7952,0.0,4
7953,0.0,6
7954,0.0,0
7955,0.0,0
7956,0.0,0
7957,0.0,0
7958,0.0,1
7959,0.0,4
7960,0.0,0
7961,0.14000000059604645,5
7962,1.2699999809265137,14
7963,0.0,0
7964,0.0,0
7965,0.0,2
7966,0.0,6
7967,0.0,3
7968,0.0,3
7969,0.0,6
7970,0.0,2
7971,0.0,0
7972,0.0,1
7973,9.786250114440918,9564
7974,0.0,32
7975,0.0,7
7976,0.0,4
7977,0.0,59
7978,0.0,6
7979,0.0,3
7980,0.0,11
7981,0.0,6
7982,0.0,0
7983,0.0,2
7984,0.0,2
7985,0.0,0
7986,0.0,2
7987,0.0,1
7988,0.0,0
7989,0.0,0
7990,0.0,1
7991,0.0,109
7992,0.0,2
7993,0.0,1
7994,0.0,1
7995,0.0,3
7996,0.0,163
7997,0.0,769
7998,0.0,2
7999,0.0,5
8000,0.0,2
8001,0.0,2
8002,0.0,0
8003,0.0,0
8004,0.0,0
8005,0.0,0
8006,0.0,0
8007,0.0,0
8008,0.0,0
8009,0.0,0
8010,0.0,3
8011,0.0,7
8012,0.0,1
8013,0.0,1
8014,0.0,6
8015,0.0,0
8016,0.0,0
8017,0.0,4
8018,0.0,1
8019,0.0,3
8020,0.0,3
8021,0.0,1
8022,0.0,51
8023,0.0,3903
8024,0.0,70
8025,0.0,437
8026,0.0,36
8027,0.0,3
8028,0.0,0
8029,0.0,0
8030,0.0,2
8031,0.0,1
8032,0.0,5
8033,0.0,1
8034,0.0,107
8035,9.539999961853027,2400
8036,1.690000057220459,93
8037,0.0,100
8038,0.0,72
8039,0.0,28
8040,0.0,142
8041,9.90999984741211,2165
8042,0.0,87
8043,0.0,68
8044,0.2800000011920929,46
8045,0.0,48
8046,0.0,1
8047,0.0,3
8048,0.0,1
8049,0.0,110
8050,0.0,2345
8051,0.0,190
8052,0.0,57
8053,7.2709999084472665,9956
8054,1.190000057220459,119
8055,0.0,1
8056,0.0,2
8057,0.0,163
8058,0.0,209
8059,0.0,205
8060,0.0,31
8061,0.0,6
8062,0.0,15
8063,0.0,25
8064,0.0,17
8065,0.0,50
8066,0.0,2
8067,0.0,129
8068,0.0,139
8069,0.0,66
8070,0.0,74
8071,0.0,6
8072,0.0,29
8073,1.9299999475479128,186
8074,2.809999942779541,197
8075,8.222000122070312,5229
8076,0.0,280
8077,0.0,90
8078,0.0,84
8079,0.0,274
8080,0.0,115
8081,0.0,47
8082,0.0,275
8083,0.0,8
8084,0.0,50
8085,0.0,51
8086,0.0,397
8087,0.0,45
8088,0.0,87
8089,0.0,104
8090,0.0,42
8091,0.0,105
8092,0.0,374
8093,0.0,120
8094,0.0,75
8095,0.0,93
8096,0.0,74
8097,0.0,10
8098,0.0,2
8099,0.0,8
8100,0.0,24
8101,0.0,8
8102,0.0,2
8103,0.0,1
8104,0.0,16
8105,0.0,0
8106,0.0,0
8107,0.0,225
8108,0.0,1
8109,0.0,108
8110,0.0,0
8111,0.0,0
8112,0.0,0
8113,0.0,12
8114,0.0,150
8115,0.0,1
8116,0.0,47
8117,0.0,44
8118,0.0,5
8119,0.0,6
8120,0.0,0
8121,0.0,0
8122,0.0,2
8123,0.0,3
8124,0.0,1
8125,0.0,0
8126,0.0,12
8127,0.0,1
8128,0.0,1
8129,0.0,2
8130,0.0,7
8131,0.0,2
8132,0.0,1
8133,0.0,0
8134,0.0,4
8135,0.0,5
8136,0.0,0
8137,0.0,1
8138,0.0,1
8139,0.0,1
8140,0.0,1
8141,0.0,0
8142,0.0,2
8143,0.0,1
8144,0.0,3
